index,d__Bacteria,Unassigned,d__Archaea,d__Eukaryota,Insect Order
SRR8741990,25320,0,0,0,Diptera
SRR8741997,14474,0,0,0,Diptera
SRR8741999,11622,0,0,0,Diptera
SRR8742002,2031,0,0,0,Diptera
SRR8742003,8124,0,0,0,Diptera
SRR8742005,17330,0,0,0,Diptera
SRR8742006,26849,0,0,0,Diptera
SRR8742007,17941,0,0,0,Diptera
SRR8742008,2558,0,0,0,Diptera
SRR8742009,21136,0,0,0,Diptera
SRR8742011,3822,0,0,0,Diptera
SRR8742012,5175,0,0,0,Diptera
SRR8742018,14798,0,0,0,Diptera
SRR8742022,24232,0,0,0,Diptera
SRR8742023,33167,0,0,0,Diptera
SRR8742025,12757,0,0,0,Diptera
SRR8742026,34515,0,0,0,Diptera
SRR8742028,41152,0,0,0,Diptera
SRR8742032,30176,0,0,0,Diptera
SRR8742033,39452,0,0,0,Diptera
SRR8742034,10232,0,0,0,Diptera
SRR8742035,16750,0,0,0,Diptera
SRR8742036,12841,0,0,0,Diptera
SRR8742038,2510,0,0,0,Diptera
SRR8742039,6206,29,12,0,Diptera
SRR8742047,20723,0,0,0,Diptera
SRR8742050,22673,0,0,0,Diptera
SRR24565697,72,0,0,2201,Hemiptera
SRR24565703,760,301,5,1202,Hemiptera
SRR14308490,5123,0,0,0,Hymenoptera
SRR14308491,4476,0,0,0,Hymenoptera
SRR14308492,4539,0,0,0,Hymenoptera
SRR14308493,4192,0,0,0,Hymenoptera
SRR14308494,5141,0,0,0,Hymenoptera
SRR14308495,3067,0,0,0,Hymenoptera
SRR14308496,4856,0,0,0,Hymenoptera
SRR14308497,2989,0,0,0,Hymenoptera
SRR14308498,3236,0,0,0,Hymenoptera
SRR14308499,5018,0,0,0,Hymenoptera
SRR14308500,4981,0,0,0,Hymenoptera
SRR14308501,5101,0,0,0,Hymenoptera
SRR14308502,4379,0,0,0,Hymenoptera
SRR14308503,4867,0,0,0,Hymenoptera
SRR14308504,4372,0,0,0,Hymenoptera
SRR14308505,3341,0,0,0,Hymenoptera
SRR14308506,4585,0,0,0,Hymenoptera
SRR7476906,2739,0,0,0,Lepidoptera
SRR7476909,4149,0,0,0,Lepidoptera
SRR7476910,6321,0,0,0,Lepidoptera
SRR7476915,3708,0,0,0,Lepidoptera
SRR9698226,3840,0,0,0,Hymenoptera
SRR9698229,3265,0,0,0,Hymenoptera
SRR9698232,2360,0,0,0,Hymenoptera
SRR9698233,3507,0,0,0,Hymenoptera
SRR9698234,3020,0,0,0,Hymenoptera
SRR9698242,5738,0,0,0,Hymenoptera
SRR9698243,3764,0,0,0,Hymenoptera
SRR9698244,9740,0,0,0,Hymenoptera
SRR9698245,2613,0,0,0,Hymenoptera
SRR9698254,4547,0,0,0,Hymenoptera
SRR9698257,6955,0,0,0,Hymenoptera
SRR9698259,3706,0,0,0,Hymenoptera
SRR9698263,2137,0,0,0,Hymenoptera
SRR9698265,4247,0,0,0,Hymenoptera
SRR9698268,7625,0,0,0,Hymenoptera
SRR9698270,2333,0,0,0,Hymenoptera
SRR9698272,6767,0,0,0,Hymenoptera
SRR9698273,6090,0,0,0,Hymenoptera
SRR9698274,4778,0,0,0,Hymenoptera
SRR9698275,4600,0,0,0,Hymenoptera
SRR9698278,4567,0,0,0,Hymenoptera
SRR28549396,0,6749,16,0,Blattodea
SRR28549397,0,15435,10,0,Blattodea
SRR28549398,0,5132,0,0,Blattodea
SRR28549399,0,4397,0,0,Blattodea
SRR28549400,0,16254,24,0,Blattodea
SRR28549401,0,13603,17,0,Blattodea
SRR28549402,0,19521,10,0,Blattodea
SRR28549403,0,26168,150,0,Blattodea
SRR28549404,0,13134,20,0,Blattodea
SRR28549405,0,21761,128,0,Blattodea
SRR28549406,0,17579,4,0,Blattodea
SRR28549407,0,18746,160,0,Blattodea
SRR28549408,0,21694,11,0,Blattodea
SRR28549409,0,21869,162,0,Blattodea
SRR28549410,0,2012,0,0,Blattodea
SRR28549411,0,14722,559,0,Blattodea
SRR28549412,0,28267,173,0,Blattodea
SRR28549413,0,12862,105,0,Blattodea
SRR28549414,0,22587,470,2,Blattodea
SRR28549415,0,22201,551,0,Blattodea
SRR28549416,0,24449,272,0,Blattodea
SRR28549417,0,20759,248,0,Blattodea
SRR28549418,0,24446,173,0,Blattodea
SRR28549419,0,28786,257,4,Blattodea
SRR28549420,0,23131,77,0,Blattodea
SRR28549421,0,11757,0,0,Blattodea
SRR28549422,0,25456,75,0,Blattodea
SRR28549423,0,19164,17,0,Blattodea
SRR28549424,0,20525,133,0,Blattodea
SRR28549425,0,21059,162,0,Blattodea
SRR28549426,0,21007,46,0,Blattodea
SRR28549427,0,22648,265,5,Blattodea
SRR28549428,0,21241,85,0,Blattodea
SRR28549429,0,8268,45,0,Blattodea
SRR28549430,0,9972,0,0,Blattodea
SRR28549431,0,5873,0,0,Blattodea
SRR28549432,0,22071,0,0,Blattodea
SRR28549433,0,4755,0,0,Blattodea
SRR28549434,0,28020,5,0,Blattodea
SRR28549435,0,16373,0,0,Blattodea
SRR28549436,0,18066,0,0,Blattodea
SRR28549437,0,14305,0,0,Blattodea
SRR28549438,0,7435,7,0,Blattodea
SRR28549439,0,11210,0,0,Blattodea
SRR28549440,0,12894,98,0,Blattodea
SRR28549443,0,2247,0,0,Blattodea
SRR28549444,0,11344,0,0,Blattodea
SRR28549445,0,3959,0,0,Blattodea
SRR28549446,0,9637,0,0,Blattodea
SRR28549448,0,35704,29,0,Blattodea
SRR28549449,0,24119,18,0,Blattodea
SRR28549450,0,33468,23,0,Blattodea
SRR28549451,0,36451,53,0,Blattodea
SRR28549452,0,24540,19,0,Blattodea
SRR28549453,0,19868,3,0,Blattodea
SRR28549454,0,19179,16,0,Blattodea
SRR28549455,0,50019,220,0,Blattodea
SRR28549456,0,43093,149,0,Blattodea
SRR28549457,0,39185,80,0,Blattodea
SRR28549458,0,5891,0,0,Blattodea
SRR28549459,0,6270,0,0,Blattodea
SRR28549461,0,58064,147,0,Blattodea
SRR28549462,0,30550,112,0,Blattodea
SRR28549463,0,23912,0,0,Blattodea
SRR28549464,0,6282,0,0,Blattodea
SRR28549465,0,28820,1975,0,Blattodea
SRR28549466,0,28760,0,0,Blattodea
SRR28549467,0,84391,624,0,Blattodea
SRR28549468,0,62066,282,0,Blattodea
SRR28549469,0,12283,12,0,Blattodea
SRR28549470,0,12746,16,0,Blattodea
SRR28549471,0,17847,0,0,Blattodea
SRR28549472,0,11239,27,0,Blattodea
SRR28549473,0,16870,38,0,Blattodea
SRR28549474,0,341319,2270,11,Blattodea
SRR28549475,0,74161,573,0,Blattodea
SRR28549476,0,105317,1000,0,Blattodea
SRR28549477,0,13710,7,0,Blattodea
SRR28549478,0,4670,0,0,Blattodea
SRR28549479,0,7779,0,0,Blattodea
SRR28549480,0,22128,14,0,Blattodea
SRR28549481,0,76891,155,0,Blattodea
SRR28549482,0,14589,0,0,Blattodea
SRR28549483,0,68959,42,0,Blattodea
SRR28549484,0,40600,0,0,Blattodea
SRR28549485,0,27275,0,0,Blattodea
SRR28549486,0,42161,5,0,Blattodea
SRR28549487,0,7306,17,0,Blattodea
SRR28549488,0,21675,11,0,Blattodea
SRR28549489,0,27570,76,0,Blattodea
SRR28549490,0,30532,45,0,Blattodea
SRR28549491,0,36361,7,0,Blattodea
SRR28549492,0,40534,8,0,Blattodea
SRR28549493,0,48784,13,0,Blattodea
SRR28549494,0,30518,0,0,Blattodea
SRR28549495,0,36626,0,0,Blattodea
SRR28549496,0,20217,4,0,Blattodea
SRR28549497,0,49292,20,0,Blattodea
SRR28549498,0,4727,0,0,Blattodea
SRR28549499,0,9130,10,0,Blattodea
SRR28549500,0,21347,0,0,Blattodea
SRR28549501,0,56766,3,0,Blattodea
SRR28549502,0,9607,0,0,Blattodea
SRR28549503,0,51231,2,0,Blattodea
SRR28549504,0,13734,0,0,Blattodea
SRR28549505,0,9680,0,0,Blattodea
SRR28549506,0,95091,22,0,Blattodea
SRR28549507,0,53097,14,0,Blattodea
SRR28549509,0,18351,0,0,Blattodea
SRR28549510,0,79908,782,0,Blattodea
SRR28549511,0,66940,50,0,Blattodea
SRR28549512,0,36138,11,0,Blattodea
SRR28549513,0,54633,94,2,Blattodea
SRR28549514,0,13378,4,0,Blattodea
SRR28549515,0,16932,0,0,Blattodea
SRR28549516,0,3862,0,0,Blattodea
SRR28549517,0,16944,15,0,Blattodea
SRR28549518,0,18165,36,0,Blattodea
SRR28549519,0,19133,59,0,Blattodea
SRR28549520,0,13940,0,0,Blattodea
SRR28549521,0,13055,48,0,Blattodea
SRR28549522,0,16707,261,0,Blattodea
SRR28549523,0,11841,83,0,Blattodea
SRR28549524,0,13559,65,0,Blattodea
SRR28549525,0,15477,739,0,Blattodea
SRR28549526,0,10674,232,0,Blattodea
SRR28549527,0,8942,0,0,Blattodea
SRR28549528,0,19239,151,0,Blattodea
SRR28549529,0,4823,0,0,Blattodea
SRR28549530,0,2403,0,0,Blattodea
SRR28549531,0,10123,0,0,Blattodea
SRR28549532,0,13401,0,0,Blattodea
SRR28549533,0,2290,0,0,Blattodea
SRR28549534,0,11911,0,0,Blattodea
SRR28549535,0,7269,0,0,Blattodea
SRR28549536,0,7549,7,0,Blattodea
SRR28549537,0,9824,0,0,Blattodea
SRR28549538,0,9968,51,0,Blattodea
SRR28549539,0,15053,0,0,Blattodea
SRR28549540,0,20226,33,0,Blattodea
SRR28549541,0,6583,15,2,Blattodea
SRR28549542,0,9162,10,0,Blattodea
SRR28549543,0,9479,0,0,Blattodea
SRR28549544,0,8866,0,0,Blattodea
SRR28549545,0,15608,0,0,Blattodea
SRR28549546,0,14098,11,0,Blattodea
SRR28549547,0,15244,34,0,Blattodea
SRR28549550,12,18267,7,0,Blattodea
SRR28549551,0,10560,0,0,Blattodea
SRR28549552,0,3055,0,0,Blattodea
SRR28549553,0,5968,0,0,Blattodea
SRR28549554,0,14561,0,0,Blattodea
SRR28549555,0,12510,0,0,Blattodea
SRR28549557,0,44204,0,0,Blattodea
SRR28549558,0,78451,18,0,Blattodea
SRR28549559,0,42116,117,0,Blattodea
SRR28549560,0,85980,17,0,Blattodea
SRR28549561,0,65650,6,0,Blattodea
SRR28549563,16,33872,48,0,Blattodea
SRR28549564,0,5681,0,0,Blattodea
SRR28549565,0,43256,0,0,Blattodea
SRR28549566,0,46726,22,0,Blattodea
SRR28549567,0,5859,0,0,Blattodea
SRR28549568,0,44791,88,0,Blattodea
SRR28549569,0,54152,10,0,Blattodea
SRR28549570,0,42256,130,0,Blattodea
SRR28549571,0,65092,144,0,Blattodea
SRR28549572,0,11722,3,0,Blattodea
SRR28549573,0,6806,0,0,Blattodea
SRR28549574,0,65479,281,0,Blattodea
SRR28549575,0,44175,77,0,Blattodea
SRR28549576,0,4492,0,0,Blattodea
SRR28549577,0,50711,328,0,Blattodea
SRR28549578,0,48178,198,0,Blattodea
SRR28549579,0,3915,17,0,Blattodea
SRR28549580,0,7378,0,0,Blattodea
SRR28549581,0,3368,0,0,Blattodea
SRR28549582,0,103467,2108,11,Blattodea
SRR28549583,0,19529,46,0,Blattodea
SRR28549584,0,12255,0,0,Blattodea
SRR28549585,0,14316,0,0,Blattodea
SRR28549586,0,11671,0,0,Blattodea
SRR28549587,0,9978,18,0,Blattodea
SRR28549588,0,12610,14,0,Blattodea
SRR28549589,0,10190,9,0,Blattodea
SRR28549590,7,64132,36,0,Blattodea
SRR28549591,0,31079,3,0,Blattodea
SRR28549592,0,4127,9,0,Blattodea
SRR28549593,0,10685,0,0,Blattodea
SRR28549594,0,8397,7,0,Blattodea
SRR28549595,0,7157,3,0,Blattodea
SRR28549596,0,27593,0,0,Blattodea
SRR28549597,0,37478,23,0,Blattodea
SRR28549598,0,30832,40,0,Blattodea
SRR28549599,0,20479,0,0,Blattodea
SRR28549600,0,14771,0,0,Blattodea
SRR28549601,0,52535,9,0,Blattodea
SRR28549602,0,11033,0,0,Blattodea
SRR28549603,0,2828,0,0,Blattodea
SRR28549604,0,12817,0,0,Blattodea
SRR28549605,0,10976,3,0,Blattodea
SRR28549606,0,4302,0,0,Blattodea
SRR28549608,0,5605,0,0,Blattodea
SRR28549609,0,23598,112,0,Blattodea
SRR28549610,0,15651,27,0,Blattodea
SRR28549611,0,22135,46,0,Blattodea
SRR28549612,0,10248,6,0,Blattodea
SRR28549613,7,28245,0,0,Blattodea
SRR28549614,0,4325,0,0,Blattodea
SRR28549615,0,3673,0,0,Blattodea
SRR28549616,0,8138,18,0,Blattodea
SRR28549617,0,11266,0,0,Blattodea
SRR28549618,0,19819,10,0,Blattodea
SRR28549619,0,8737,0,0,Blattodea
SRR28549620,0,9236,0,0,Blattodea
SRR28549621,0,5574,5,0,Blattodea
SRR19632835,2100,0,0,0,Diptera
SRR19632836,2130,0,0,0,Diptera
SRR19632847,2158,0,0,0,Diptera
SRR19632848,2039,0,0,0,Diptera
SRR11668662,5040,0,0,0,Blattodea
SRR11668665,4055,0,0,0,Blattodea
SRR11668669,2811,0,0,0,Blattodea
SRR6737253,26584,841,0,0,Blattodea
SRR6737254,8124,0,0,0,Blattodea
SRR6737255,26327,0,0,0,Blattodea
SRR6737256,30346,50,0,0,Blattodea
SRR6737257,43625,0,0,0,Blattodea
SRR6737258,106863,161,0,0,Blattodea
SRR6737259,106992,0,0,0,Blattodea
SRR6737260,126287,1699,0,0,Blattodea
SRR6737261,103773,805,0,0,Blattodea
SRR6737262,8162,0,0,0,Blattodea
SRR6737263,124575,363,1538,0,Blattodea
SRR6737264,68478,195,0,0,Blattodea
SRR6737265,23464,367,0,379,Isoptera
SRR6737266,45821,415,0,1249,Isoptera
SRR6737267,13184,157,0,149,Isoptera
SRR6737268,71317,1672,0,77,Blattodea
SRR6737269,38710,390,0,223,Isoptera
SRR6737270,4409,0,0,589,Isoptera
SRR6737272,30051,341,0,300,Isoptera
SRR6737274,7743,134,0,38,Isoptera
SRR6737275,104229,587,0,0,Blattodea
SRR6737276,58142,324,0,0,Blattodea
SRR6737277,84777,780,34,0,Blattodea
SRR6737278,95254,1259,0,0,Blattodea
SRR6737279,20901,247,0,0,Blattodea
SRR6737280,126052,2025,0,0,Blattodea
SRR6737281,133918,364,0,0,Blattodea
SRR6737282,93987,1554,0,0,Blattodea
SRR6737283,50257,505,0,0,Blattodea
SRR6737284,25176,1660,0,0,Blattodea
SRR6737285,13305,171,0,172,Isoptera
SRR6737286,29914,8,0,0,Blattodea
SRR6737287,14737,586,0,0,Blattodea
SRR6737288,8203,214,0,0,Blattodea
SRR6737289,84860,1006,0,0,Blattodea
SRR6737290,52867,962,0,0,Blattodea
SRR6737291,78325,2562,0,536,Blattodea
SRR6737292,78477,6913,0,0,Blattodea
SRR6737293,17946,273,0,0,Blattodea
SRR6737294,23765,382,0,0,Blattodea
SRR6737295,44339,20,0,0,Blattodea
SRR6737296,67511,437,0,0,Blattodea
SRR6737297,4400,0,0,0,Blattodea
SRR6737298,42648,1033,0,61,Blattodea
SRR6737299,10021,186,0,0,Blattodea
SRR6737300,45816,991,0,0,Blattodea
SRR6737301,18360,765,0,0,Blattodea
SRR6737302,58473,44,0,0,Blattodea
SRR6737303,20643,286,0,2854,Isoptera
SRR6737304,32158,92,0,0,Blattodea
SRR6737305,68222,15,0,0,Blattodea
SRR6737306,28059,1316,0,37,Isoptera
SRR6737307,64744,184,0,0,Blattodea
SRR6737308,42957,525,0,0,Blattodea
SRR6737309,89695,255,0,0,Blattodea
SRR6737310,36954,318,19,0,Blattodea
SRR6737311,111461,177,0,0,Blattodea
SRR6737312,85313,54,0,80,Blattodea
SRR6737313,100727,164,0,0,Blattodea
SRR6737314,84612,304,0,7,Blattodea
SRR6737315,101772,846,0,0,Blattodea
SRR6737316,95279,36,11,0,Blattodea
SRR6737317,71396,127,0,0,Blattodea
SRR6737318,66600,3002,0,0,Blattodea
SRR6737319,22700,82,0,0,Blattodea
SRR6737320,24820,18,0,0,Blattodea
SRR6737321,73766,561,14,0,Blattodea
SRR6737322,32496,615,0,0,Blattodea
SRR6737323,41262,686,0,0,Blattodea
SRR6737324,38897,395,0,0,Blattodea
SRR6737325,39291,90,0,4,Blattodea
SRR6737326,55992,870,0,7,Blattodea
SRR6737327,40864,296,0,0,Blattodea
SRR6737328,40628,249,0,0,Blattodea
SRR6737329,118997,598,0,783,Blattodea
SRR6737330,106552,1596,0,37,Blattodea
SRR6737331,135747,2830,0,0,Blattodea
SRR6737332,44930,329,0,0,Blattodea
SRR6737333,43611,200,0,4,Blattodea
SRR6737334,114664,454,0,0,Blattodea
SRR6737335,37404,87,0,0,Blattodea
SRR6737336,39433,35,0,0,Blattodea
SRR6737337,32080,80,0,6,Blattodea
SRR6737338,26023,41,0,0,Blattodea
SRR6737339,46598,18,0,0,Blattodea
SRR6737340,14985,0,0,0,Blattodea
SRR6737341,71105,787,0,0,Blattodea
SRR6737342,22221,47,18,0,Blattodea
SRR6737343,84262,140,0,0,Blattodea
SRR6737344,114639,145,0,10,Blattodea
SRR6737345,32905,63,0,0,Blattodea
SRR6737346,8792,11,0,0,Blattodea
SRR6737347,24523,33,3,10,Blattodea
SRR6737348,71406,283,43,0,Blattodea
SRR6737349,5626,171,0,168,Isoptera
SRR6737350,28948,189,0,0,Blattodea
SRR6737351,14983,249,0,0,Blattodea
SRR6737352,116920,5306,0,0,Blattodea
SRR6737353,16420,50,0,0,Blattodea
SRR6737354,54692,185,0,0,Blattodea
SRR6737355,46075,1212,0,0,Blattodea
SRR6737356,5320,153,0,0,Blattodea
SRR6737357,107714,566,0,0,Blattodea
SRR6737358,24558,522,0,0,Blattodea
SRR6737359,23282,455,0,781,Isoptera
SRR6737360,7355,15,0,0,Blattodea
SRR6737361,88271,465,0,0,Blattodea
SRR6737362,69836,472,0,154,Blattodea
SRR6737363,131848,13,333,0,Blattodea
SRR6737364,18934,2,23,0,Blattodea
SRR6737365,102989,790,0,5,Blattodea
SRR6737366,15966,214,0,0,Blattodea
SRR6737367,112198,51,207,0,Blattodea
SRR6737368,10204,52,0,0,Blattodea
SRR6737369,26096,9,0,0,Blattodea
SRR6737370,97728,0,390,0,Blattodea
SRR6737371,104923,6073,0,0,Blattodea
SRR6737372,61447,2495,0,0,Blattodea
SRR6737373,23325,1615,0,0,Blattodea
SRR6737374,18341,748,0,0,Blattodea
SRR6737375,37038,557,0,0,Blattodea
SRR6737376,20404,1080,0,0,Blattodea
SRR6737377,39211,1046,0,0,Blattodea
SRR6737378,116344,645,0,0,Blattodea
SRR6737379,42979,803,6,879,Isoptera
SRR6737380,38415,1230,0,1065,Isoptera
SRR6737381,69444,42,0,0,Blattodea
SRR6737382,33500,218,0,0,Blattodea
SRR6737383,66650,869,0,0,Blattodea
SRR6737384,5287,0,0,0,Blattodea
SRR6737385,90036,127,0,0,Blattodea
SRR6737386,55177,1715,0,0,Blattodea
SRR6737387,30769,0,0,0,Blattodea
SRR6737388,14145,0,0,0,Blattodea
SRR6737389,63884,40,0,0,Blattodea
SRR6737390,18294,90,0,0,Blattodea
SRR6737391,78987,14,0,0,Blattodea
SRR6737392,121580,650,0,105,Blattodea
SRR6737393,26811,76,0,0,Blattodea
SRR6737394,35180,0,0,0,Blattodea
SRR6737395,95636,705,0,0,Blattodea
SRR6737396,114254,947,0,0,Blattodea
SRR6737397,51791,1044,0,0,Blattodea
SRR6737398,64616,108,0,0,Blattodea
SRR6737399,57789,367,9,0,Blattodea
SRR6737400,61752,125,42,0,Blattodea
SRR6737401,62346,57,53,0,Blattodea
SRR6737402,57899,693,39,0,Blattodea
SRR6737403,42975,650,0,0,Blattodea
SRR6737404,61385,502,54,0,Blattodea
SRR6737405,43367,753,0,0,Blattodea
SRR6737406,4549,95,0,45,Isoptera
SRR6737407,17159,244,0,783,Isoptera
SRR6737408,9072,114,0,489,Isoptera
SRR6737409,17835,116,0,2078,Isoptera
SRR6737410,17974,0,0,0,Isoptera
SRR6737411,8884,95,0,191,Isoptera
SRR6737412,7313,87,0,838,Isoptera
SRR6737413,24888,244,0,3249,Isoptera
SRR6737414,28592,400,0,1161,Isoptera
SRR6737415,19649,171,0,2617,Isoptera
SRR6737416,23113,40,0,0,Blattodea
SRR6737417,13047,78,0,0,Blattodea
SRR6737418,24270,0,42,0,Blattodea
SRR6737419,8508,20,58,0,Blattodea
SRR6737420,18852,0,0,0,Blattodea
SRR6737421,50365,669,0,29,Blattodea
SRR6737422,59165,476,0,0,Blattodea
SRR6737423,41866,980,0,3,Blattodea
SRR6737424,66245,637,10,0,Blattodea
SRR6737425,56704,378,0,0,Blattodea
SRR6737426,16505,0,0,0,Blattodea
SRR6737427,63274,65,0,0,Blattodea
SRR6737428,55386,8,0,0,Blattodea
SRR6737429,51786,215,0,0,Blattodea
SRR6737430,91828,205,0,0,Blattodea
SRR6737431,53841,1099,0,0,Blattodea
SRR6737432,51724,258,0,0,Blattodea
SRR6737433,17135,99,0,0,Blattodea
SRR6737434,83279,533,0,0,Blattodea
SRR6737435,44291,775,0,0,Blattodea
SRR6737436,56839,143,0,0,Blattodea
SRR6737437,47506,392,0,0,Blattodea
SRR6737438,53239,180,0,0,Blattodea
SRR6737439,19284,7,4,0,Blattodea
SRR6737440,109117,202,0,0,Blattodea
SRR6737441,36308,77,0,0,Blattodea
SRR6737442,18764,120,0,0,Blattodea
SRR6737443,94049,841,4,0,Blattodea
SRR6737444,64467,257,0,0,Blattodea
SRR6737445,10953,193,0,0,Blattodea
SRR6737446,10339,40,0,9,Blattodea
SRR6737447,58475,77,7,5,Blattodea
SRR6737448,243903,314,0,0,Blattodea
SRR6737449,59658,505,30,48,Blattodea
SRR6737450,76636,751,3,22,Blattodea
SRR6737451,23927,10,0,0,Blattodea
SRR6737452,96945,1302,0,14,Blattodea
SRR6737489,12487,109,0,0,Blattodea
SRR6737492,55897,82,0,0,Blattodea
SRR6737494,65395,148,0,0,Blattodea
SRR6737497,23401,47,0,0,Blattodea
SRR6737501,68712,612,0,0,Blattodea
SRR6737507,80494,304,0,0,Blattodea
SRR8178116,0,3311,0,0,Lepidoptera
SRR8178117,0,2889,0,0,Lepidoptera
SRR8178118,0,2214,0,0,Lepidoptera
SRR8178119,0,3192,0,0,Lepidoptera
SRR8178122,0,2215,18,0,Lepidoptera
SRR8178123,0,2267,54,0,Lepidoptera
SRR8178124,0,2274,0,0,Lepidoptera
SRR8178127,0,4216,0,0,Lepidoptera
SRR8178129,0,2827,0,0,Lepidoptera
SRR8178134,0,3131,5,0,Lepidoptera
SRR8178135,0,2287,0,0,Lepidoptera
SRR8178137,0,2496,0,0,Lepidoptera
SRR8178139,0,3515,0,0,Lepidoptera
SRR8178140,0,2408,0,0,Lepidoptera
SRR8178142,0,2672,0,0,Lepidoptera
SRR8178146,0,2863,0,0,Lepidoptera
SRR8178148,0,3657,0,0,Lepidoptera
SRR8178151,0,4428,0,0,Lepidoptera
SRR8178152,19,2349,0,0,Lepidoptera
SRR8178153,0,2967,0,0,Lepidoptera
SRR8178155,0,3997,0,0,Lepidoptera
SRR8178156,0,4497,96,0,Lepidoptera
SRR8178157,0,2352,0,0,Lepidoptera
SRR8178169,1527,5369,96,0,Lepidoptera
SRR8178170,0,2448,0,0,Lepidoptera
SRR8178171,0,2707,0,0,Lepidoptera
SRR8178172,0,3272,0,0,Lepidoptera
SRR8178173,0,2196,0,0,Lepidoptera
SRR8178174,0,3517,20,0,Lepidoptera
SRR8178175,0,2474,0,0,Lepidoptera
SRR8178178,0,2818,0,0,Lepidoptera
SRR8178181,0,3623,0,0,Lepidoptera
SRR8178182,0,3679,0,0,Lepidoptera
SRR8178183,0,4055,22,0,Lepidoptera
SRR8178184,0,2672,0,0,Lepidoptera
SRR8178185,0,2486,20,0,Lepidoptera
SRR8178188,0,3416,0,0,Lepidoptera
SRR8178189,0,3287,0,0,Lepidoptera
SRR8178193,0,3234,0,0,Lepidoptera
SRR8178197,0,2391,0,0,Lepidoptera
SRR8178198,0,4791,0,0,Lepidoptera
SRR8178199,0,3326,0,0,Lepidoptera
SRR8178200,0,2122,0,0,Lepidoptera
SRR8178201,0,2359,0,0,Lepidoptera
SRR8178202,0,2426,0,0,Lepidoptera
SRR8178203,0,3185,10,0,Lepidoptera
SRR8178204,0,3025,0,0,Lepidoptera
SRR8178205,11,2027,0,0,Lepidoptera
SRR8178206,0,2176,0,0,Lepidoptera
SRR8178207,0,2770,0,0,Lepidoptera
SRR8178208,0,3095,0,0,Lepidoptera
SRR8178212,0,3347,0,0,Lepidoptera
SRR8178214,0,3363,0,0,Lepidoptera
SRR8178215,0,3536,0,0,Lepidoptera
SRR8178217,0,4111,0,0,Lepidoptera
SRR8178218,1820,5286,1925,0,Lepidoptera
SRR8178220,1153,5536,0,0,Lepidoptera
SRR8178221,218,7865,167,0,Lepidoptera
SRR8178222,4442,5747,1809,0,Lepidoptera
SRR8178223,1272,5149,2342,0,Lepidoptera
SRR8178224,706,5681,911,0,Lepidoptera
SRR8178225,0,3424,0,0,Lepidoptera
SRR8178226,1996,3795,335,0,Lepidoptera
SRR8178227,458,4311,1286,0,Lepidoptera
SRR8178228,0,3518,0,0,Lepidoptera
SRR8178230,0,2120,0,0,Lepidoptera
SRR8178231,0,2522,0,0,Lepidoptera
SRR8178234,0,2715,0,0,Lepidoptera
SRR8178235,0,2325,0,0,Lepidoptera
SRR8178236,0,4198,72,0,Lepidoptera
SRR8178238,2269,4522,1833,0,Lepidoptera
SRR8178241,0,2852,0,0,Lepidoptera
SRR8178243,0,2360,0,0,Lepidoptera
SRR8178244,2431,5610,2626,0,Lepidoptera
SRR8178254,0,3051,0,0,Lepidoptera
SRR8178258,0,2138,0,0,Lepidoptera
SRR8178261,1776,5742,205,0,Lepidoptera
SRR8178262,1555,8367,4355,0,Lepidoptera
SRR8178263,1388,10516,2718,0,Lepidoptera
SRR8178264,16,3279,0,0,Lepidoptera
SRR8178265,1469,4202,778,0,Lepidoptera
SRR8178266,1013,6569,1101,0,Lepidoptera
SRR8178267,829,1392,517,0,Lepidoptera
SRR8178268,1394,3421,451,0,Lepidoptera
SRR8178269,0,4109,369,0,Lepidoptera
SRR8178270,0,2097,0,0,Lepidoptera
SRR8178281,0,2862,0,0,Lepidoptera
SRR8178282,0,2138,0,0,Lepidoptera
SRR8178283,0,4697,0,0,Lepidoptera
SRR8178286,0,3348,0,0,Lepidoptera
SRR8178287,0,2645,0,0,Lepidoptera
SRR8178290,0,4009,0,0,Lepidoptera
SRR8178292,0,2967,0,0,Lepidoptera
SRR8178293,0,2403,0,0,Lepidoptera
SRR8178294,0,3712,0,0,Lepidoptera
SRR8178295,0,2932,0,0,Lepidoptera
SRR8178297,0,3266,0,0,Lepidoptera
SRR8178298,0,2273,0,0,Lepidoptera
SRR8178299,0,3810,0,0,Lepidoptera
SRR8178301,0,3535,0,0,Lepidoptera
SRR8178302,0,2703,0,0,Lepidoptera
SRR8178303,0,4666,0,0,Lepidoptera
SRR8178304,0,3314,0,0,Lepidoptera
SRR8178305,0,2258,0,0,Lepidoptera
SRR8178306,0,2665,0,0,Lepidoptera
SRR8178308,0,2286,0,0,Lepidoptera
SRR8178316,0,3861,0,0,Lepidoptera
SRR8178319,0,3299,0,0,Lepidoptera
SRR8178320,0,2785,0,0,Lepidoptera
SRR8178323,0,2735,0,0,Lepidoptera
SRR8178325,0,2365,0,0,Lepidoptera
SRR8178327,0,3627,0,0,Lepidoptera
SRR8178328,0,2017,0,0,Lepidoptera
SRR8178329,0,2599,0,0,Lepidoptera
SRR8178332,0,5286,0,0,Lepidoptera
SRR8178333,0,2618,0,0,Lepidoptera
SRR8178334,0,2137,0,0,Lepidoptera
SRR8178348,0,2199,0,0,Lepidoptera
SRR8178349,670,4632,738,0,Lepidoptera
SRR8178351,0,2450,0,0,Lepidoptera
