SampleID,PC1,PC2
SRR23052615,-0.043946331,-0.022794687
SRR23052616,-0.173775284,0.008995298
SRR23052617,-0.166633681,0.009077758
SRR23052618,-0.08405233,0.030084298
SRR23052619,-0.156646996,0.008202822
SRR23052620,-0.177584631,0.009635948
SRR23052621,-0.136731274,0.007370272
SRR23052622,0.057032961,0.110480008
SRR23052623,-0.123939088,0.016755767
SRR23052624,-0.133473696,0.015915891
SRR23052625,0.029265575,0.074531618
SRR23052626,-0.129383694,0.01314475
SRR23052627,0.345384743,0.155714542
SRR23052628,0.330154004,0.150441031
SRR23052629,-0.172619907,0.011767076
SRR23052630,-0.112502706,-0.059663445
SRR23052631,-0.136844127,0.010530711
SRR23052633,-0.129209042,-0.041766287
SRR23052634,-0.146441086,-0.062547088
SRR23052635,-0.099089813,0.042308118
SRR23052636,0.071310756,-0.30961092
SRR23052637,0.182510923,0.133187314
SRR23052638,-0.032868238,-0.036022482
SRR23052639,-0.035494988,0.059740715
SRR23052640,-0.022881262,-0.048538521
SRR23052641,-0.133820518,0.016212232
SRR23052642,-0.118357726,-0.105611658
SRR23052644,-0.024513181,-0.185027305
SRR23052645,-0.106000803,0.018619974
SRR23052646,-0.125052003,0.015143767
SRR23052647,0.001015888,-0.087482947
SRR23052648,-0.133222955,0.011865429
SRR23052650,0.218886431,0.099422616
SRR23052651,-0.169351508,0.011125647
SRR23052652,-0.106142001,0.030488217
SRR23052653,-0.133075,0.012937018
SRR23052654,-0.085414252,0.036178379
SRR23052655,0.043099256,0.080804486
SRR23052656,-0.030885202,0.060106906
SRR23052657,0.003883629,0.060063065
SRR23052658,0.225999903,0.060793755
SRR23052659,-0.083557377,0.044760332
SRR23052661,-0.179000987,0.011853047
SRR23052662,-0.161359771,0.015125233
SRR23052663,-0.143543494,0.008107962
SRR23052664,-0.0484789,0.074049895
SRR23052665,0.479444654,0.197603122
SRR23052666,-0.132834259,0.028286188
SRR23052667,0.048915047,0.022602276
SRR23052668,-0.067736033,0.014198851
SRR23052669,-0.098896392,0.024487571
SRR23052670,0.08733812,-0.018038734
SRR23052671,-0.160885553,0.007738158
SRR23052672,-0.024785611,0.061620253
SRR23052673,-0.068568695,0.028109263
SRR23052674,-0.11893788,0.00207997
SRR23052675,-0.17284981,0.00480204
SRR23052676,-0.141235701,-0.02482205
SRR23052677,-0.018840094,0.032312836
SRR23052678,-0.031546669,0.039242493
SRR23052679,0.00627664,0.053396789
SRR23052680,-0.010030106,0.032379954
SRR23052681,-0.148296087,0.003617731
SRR23052682,-0.100504987,0.002817254
SRR23052683,0.187679104,0.119993511
SRR23052684,-0.103056646,0.006938864
SRR23052685,-0.164725841,0.00538588
SRR23052686,-0.115957086,-0.009245624
SRR23052687,-0.09893204,0.007381381
SRR23052688,-0.09139767,0.01467727
SRR23052689,0.241204635,0.093117415
SRR23052690,-0.110955015,0.030905628
SRR23052691,0.102387362,0.09835862
SRR23052692,0.181620508,0.111745254
SRR23052693,0.112179353,0.116213867
SRR23052694,0.069776454,-0.007167361
SRR23052696,0.023556281,0.073259027
SRR23052697,0.132204997,-0.285544698
SRR23052698,-0.032842394,0.057966737
SRR23052703,-0.131894431,0.011372321
SRR23052704,-0.160555136,0.008537029
SRR23052705,-0.00707402,0.040128148
SRR23052708,-0.169750727,0.012052787
SRR23052709,-0.167248859,0.011297217
SRR23052710,-0.075604539,0.049352401
SRR23052711,-0.116675892,0.013049221
SRR23052712,-0.15687765,0.009615356
SRR23052713,0.023360388,0.048657918
SRR23052714,0.122365892,0.10096946
SRR23052715,-0.161360876,0.009181438
SRR23052716,-0.048168442,0.033923742
SRR23052717,-0.173425066,0.01072712
SRR23052718,-0.024119065,0.066322952
SRR23052719,0.043382371,0.040083912
SRR23052720,0.66369829,0.24175238
SRR23052721,-0.073268814,0.06847012
SRR23052722,-0.125849178,0.033315566
SRR23052723,0.038785786,0.086153241
SRR23052724,-0.169831338,0.010177607
SRR23052725,0.001214442,0.041381356
SRR23052726,-0.152994607,0.018215869
SRR23052727,-0.066985966,0.048551373
SRR23052728,-0.041908484,0.037037852
SRR23052729,-0.149990989,0.013907511
SRR23052730,-0.110473609,0.014015795
SRR23052734,0.400034854,0.020535912
SRR23052735,0.495083485,0.185270301
SRR23052737,0.172263594,-0.022070749
SRR23052738,-0.074016724,-0.000405489
SRR23052739,0.357182089,-0.571812871
SRR23052741,0.156099337,0.040213885
SRR23052743,-0.168246515,-0.039915787
SRR23052745,-0.041925723,0.088419019
SRR23052746,-0.014224295,-0.190988918
SRR23052747,-0.008512156,-0.216563351
SRR23052748,-0.114737801,0.025174015
SRR23052749,0.159171562,-0.346691218
SRR23052750,-0.067078873,0.057164553
SRR23052751,0.058657309,-0.023753647
SRR23052752,-0.031883637,0.035345569
SRR23052753,-0.066797077,0.029610137
SRR23052754,0.328170754,0.071297427
SRR23052755,0.09813157,0.096840566
SRR23052756,0.410048985,0.177395122
SRR23052757,0.173959326,0.091366395
SRR23052758,-0.020522583,0.046546431
SRR23052760,0.14837609,0.03315464
SRR23052762,-0.022371624,0.064539553
SRR23052763,-0.086453608,-0.123127411
SRR23052764,0.011867104,-0.216449724
SRR23052765,-0.09934237,-0.128743261
SRR23052766,-0.145311863,-0.07168577
SRR23052767,0.05959444,-0.257597645
SRR23052768,-0.093748433,0.03483109
SRR23052769,-0.036798383,-0.168591712
SRR23052771,-0.154869263,0.008823898
SRR23052772,-0.153237988,-0.02647125
SRR23052773,-0.024969184,0.094511972
SRR23052774,0.005369729,0.061577628
SRR23052775,-0.138064865,0.022044075
SRR23052781,-0.129868851,0.01115684
SRR23052783,0.121182899,0.116597848
SRR23052784,0.186788306,0.116974779
SRR23052785,-0.116806891,0.043146385
SRR23052786,0.004806215,0.055031429
SRR23052787,0.264144468,0.133645848
SRR23052788,-0.172063866,0.010915392
SRR23052789,-0.033376885,0.038047338
SRR23052790,-0.065863487,0.03635494
SRR23052791,-0.060072769,0.031661134
SRR23052793,0.024646461,0.087683374
SRR23052794,-0.149085628,0.016073519
SRR23052795,-0.161689482,0.013266595
SRR23052797,0.018633064,0.079501342
SRR23052799,-0.093747338,-0.00437432
SRR23052813,0.258389354,0.119443497
SRR23052815,0.579288445,0.201536578
SRR23052817,-0.093042336,0.048311436
SRR23052818,0.017468739,0.052497044
SRR23052819,-0.058805154,-0.109034
SRR23052820,-0.065787205,0.031107858
SRR23052821,0.16739441,0.111907532
SRR23052822,-0.026921579,0.066480042
SRR23052823,0.187858733,0.107844049
SRR23052824,0.210434092,0.116913935
SRR23052825,0.008194204,0.069815188
SRR23052826,0.155526357,0.123533087
SRR23052827,0.476692263,0.19404748
SRR23052828,0.150608422,0.112244661
SRR23052829,-0.079371774,0.023631684
SRR23052830,-0.184441609,0.011775969
SRR23052831,-0.092042246,0.03656141
SRR23052832,-0.104254902,0.037976992
SRR23052833,0.211286879,0.122468601
SRR23052834,-0.077366262,0.043098973
SRR23052835,-0.074089436,0.032893619
SRR23052836,0.384206216,0.166667399
SRR23052837,0.350159663,0.156840932
SRR23052838,-0.149298151,0.012102525
SRR23052839,-0.104444025,0.021635955
SRR23052840,-0.11740374,0.015908223
SRR23052841,-0.136977595,0.007431957
SRR23052842,-0.140704588,0.007789104
SRR23052843,-0.10588345,0.014293681
SRR23052844,-0.171588966,0.012070673
SRR23052846,-0.138222608,0.01594006
SRR23052847,-0.050301648,0.034088283
SRR23052848,-0.141457638,0.012822367
SRR23052849,-0.131548906,0.021145602
SRR23052850,-0.01545137,0.042818121
SRR23052851,0.034401369,0.079469266
SRR23052852,-0.11288204,0.012009049
SRR23052853,-0.020012233,0.025395371
SRR23052854,-0.166305112,0.010308853
SRR23052855,0.182309763,0.116214077
SRR23052856,0.459698639,0.094485118
SRR23052857,-0.107326502,0.015083026
SRR23052858,-0.170169397,0.009856575
SRR23052859,0.009996503,-0.263008263
SRR23052860,0.022999363,-0.257748776
SRR23052861,-0.016476306,-0.243129969
SRR23052862,-0.034621176,-0.202749855
SRR23052863,-0.009926453,-0.182024063
SRR23052864,-0.089020691,0.028439746
SRR23052865,-0.115784878,-0.087347468
SRR23052866,0.04249746,-0.118617526
SRR23052868,-0.065455298,0.022880291
SRR23052869,0.203621557,-0.404174093
SRR23052870,0.021715007,-0.248955283
SRR23052871,0.439199015,-0.63888499
SRR23052872,-0.003572765,-0.219977658
SRR23052873,-0.027121677,-0.162687343
SRR23052874,-0.134001784,0.010063865
SRR23052875,0.100907587,-0.314593868
SRR23052876,0.045926817,-0.170911353
SRR23052877,-0.162612703,0.009788489
SRR23052878,-0.032123234,0.027335651
SRR23052879,-0.064880533,0.030373236
SRR23052880,0.129842476,0.088592141
SRR23052881,-0.133165638,0.020860182
SRR23052882,-0.143805106,0.013117798
SRR23052883,-0.170085422,0.013176118
SRR23052884,-0.0497563,0.036060456
SRR23052885,-0.121704089,0.025971076
SRR23052886,0.006626197,0.070566131
SRR23052887,-0.143865154,0.003346921
SRR23052888,-0.050420068,0.044660758
SRR23052889,-0.156574363,0.015907374
SRR23052890,-0.13852932,0.017622652
SRR23052891,-0.096519407,0.018166374
SRR23052893,-0.099919477,0.033988312
SRR23052894,-0.116525051,0.011981735
SRR23052897,-0.185121824,0.012077025
SRR23052899,-0.062892181,0.018246288
SRR23052900,0.214515492,0.065804433
SRR23052901,-0.080221891,0.007261989
SRR23052902,0.064309407,0.097191201
SRR23052904,-0.164967381,0.009946333
SRR23052905,0.061128995,0.054153625
SRR23052907,0.055378585,0.072697414
SRR23052908,-0.073312984,0.061376386
SRR23052909,-0.107347185,0.013176086
SRR23052910,0.388174207,0.086824093
SRR23052911,-0.136745125,0.00306402
SRR23052912,0.127243798,-0.357884907
SRR23052913,0.057377178,0.054407544
SRR23052914,0.125722006,0.039220913
SRR23052915,0.025695794,0.028249281
SRR23052916,0.125554802,0.032843624
SRR23052917,-0.165408338,0.009227445
SRR23052918,0.179945196,0.04572363
SRR23052919,-0.085694607,0.01614354
SRR23052920,0.360490993,0.145846566
SRR13839625,-0.406096076,0.189739968
SRR13839626,-0.446177748,0.157515049
SRR13839627,-0.218605929,-0.084535455
SRR13839628,-0.266178475,-0.069045071
SRR13839629,-0.106469978,-0.044665951
SRR13839630,-0.28591636,0.015632736
SRR13839631,-0.1559334,-0.168987669
SRR13839632,0.045873135,-0.333080637
SRR13839633,-0.312415498,0.062172177
SRR13839634,-0.113284521,-0.178799815
SRR13839635,-0.122925581,-0.224571732
SRR13839636,-0.129922101,-0.087319627
SRR13839637,-0.173372784,-0.119730094
SRR13839638,-0.091109106,-0.1999191
SRR13839639,-0.13060759,-0.246619534
SRR13839640,-0.268672205,-0.086873186
SRR13839641,-0.157023419,-0.148237238
SRR13839642,-0.105035679,-0.092663663
SRR13839643,-0.252586783,-0.081086683
SRR13839644,-0.096807385,-0.366007546
SRR13839645,0.512817327,0.489140047
SRR13839646,-0.127431294,-0.082774056
SRR13839647,-0.171483745,-0.002689692
SRR13839648,-0.222150493,-0.1124072
SRR13839649,-0.10197552,-0.189427591
SRR13839650,-0.172999707,-0.120513824
SRR13839651,-0.133204696,-0.175089256
SRR13839652,0.049073801,-0.380527433
SRR13839653,0.099288627,-0.354699061
SRR13839654,-0.063881027,-0.353258609
SRR13839655,-0.01996671,0.42764926
SRR13839656,-0.109098166,-0.329688575
SRR13839657,-0.225637474,-0.107878469
SRR13839658,-0.145210123,-0.328138441
SRR13839659,-0.075550392,-0.320563149
SRR13839660,-0.249736485,-0.113742272
SRR13839661,-0.323106994,-0.020299186
SRR13839662,-0.38000434,0.115500798
SRR13839663,0.383929021,-0.259545447
SRR13839664,0.119492268,0.427443642
SRR13839665,-0.184617286,0.171328303
SRR13839668,0.239300159,0.051991421
SRR13839669,0.311361024,0.458785135
SRR13839670,0.274791885,0.205085882
SRR13839671,0.439975248,0.188614542
SRR13839672,0.085132765,0.189690122
SRR13839673,0.151028296,0.28583499
SRR13839675,-0.419927032,0.117265546
SRR13839676,-0.260947588,-0.094874889
SRR13839677,0.197821626,0.368380884
SRR13839678,0.306535408,0.054012177
SRR13839679,0.401182437,0.435973023
SRR13839680,0.043028251,0.251116882
SRR13839681,0.231692936,0.076787597
SRR13839682,0.207457873,-0.232006261
SRR13839683,0.31839805,-0.107723325
SRR13839684,0.189074025,-0.118648895
SRR13839685,0.367835311,-0.038902662
SRR13839686,0.138194733,-0.071258983
SRR13839687,0.381459683,0.044162678
SRR13839688,0.482774024,-0.1416024
SRR13839689,-0.44495106,0.159712565
SRR13839690,0.295472645,-0.212243968
SRR13839691,0.200222483,-0.160652249
SRR13839692,0.414331465,-0.03911424
SRR13839693,0.47405983,-0.040127291
SRR13839694,0.390197506,-0.071896372
SRR13839695,0.43952671,-0.143679534
SRR13839696,0.422758497,-0.008267805
SRR13839697,0.474570357,0.089615175
SRR13839698,0.271843035,-0.153760981
SRR13839699,-0.364917718,0.047550949
SRR13839700,-0.447923965,0.146012383
SRR13839701,0.032835709,0.135393805
SRR13839702,0.040805338,0.236723271
SRR13839703,0.180673803,0.305772261
SRR13839704,-0.317805342,0.248946994
SRR13839705,0.429178969,0.43964441
SRR13839706,0.268496573,0.363502396
SRR13839707,-0.006774871,0.215793892
SRR13839708,0.369100888,0.388084082
SRR13839709,-0.044401278,0.175149829
SRR13839710,-0.012709641,0.201712037
SRR13839711,-0.027860792,0.218208958
SRR13839713,-0.447847114,0.150956675
SRR13839714,-0.302050101,-0.011847473
SRR13839715,0.324522136,-0.275738299
SRR13839716,0.512807238,0.489061638
SRR13839717,0.356047779,-0.098344013
SRR13839718,0.148055878,-0.166828526
SRR13839719,0.315742573,-0.080732963
SRR13839720,0.169213857,-0.237608149
SRR13839721,-0.213991122,0.069925915
SRR13839722,0.301424825,-0.257637344
SRR13839723,0.333445275,-0.129933788
SRR13839724,0.270102154,-0.154380741
SRR13839725,-0.346564106,0.015262148
SRR13839727,0.245708219,-0.178073974
SRR13839728,0.448476389,-0.251579159
SRR13839729,0.214618207,-0.178601099
SRR13839730,0.306837541,-0.205583175
SRR13839731,0.257454211,-0.126658177
SRR13839732,0.115847078,-0.196718764
SRR13839733,-0.423375989,0.111850878
SRR13839734,-0.2465503,-0.017116243
SRR13839735,-0.30921679,0.08475339
SRR13839736,-0.301984016,-0.07770595
SRR13839737,-0.309503049,0.350655401
SRR13839738,-0.424939122,0.112364982
SRR13839739,-0.291440784,-0.062317827
SRR13839740,-0.23720704,-0.014227224
SRR13839741,-0.437218918,0.123687967
SRR13839742,-0.289148411,-0.014781056
SRR13839744,-0.390287661,0.100670073
SRR13839745,-0.360419241,0.047450336
SRR13839746,-0.441435864,0.164071139
SRR13839747,-0.335301096,0.178202656
SRR5515598,-0.278584736,0.00132677
SRR5515599,-0.264920601,-0.007381106
SRR5515600,-0.266997772,0.000746542
SRR5515601,-0.277837814,0.001243887
SRR5515602,-0.266932735,-0.008723627
SRR5515603,-0.268361128,-0.013266092
SRR5515604,0.517723159,0.599610908
SRR5515605,0.560125268,-0.301438831
SRR5515606,0.545786359,-0.272118451
SRR4417693,-0.573837612,0.051587611
SRR4417694,-0.303952505,-0.033410617
SRR4417695,-0.582098485,0.075592619
SRR4417696,0.28737142,-0.012488026
SRR4417697,0.249651722,-0.121662707
SRR4417698,0.092652688,-0.340068481
SRR4417699,0.302705102,0.258642036
SRR4417700,0.318760644,0.229072131
SRR4417701,0.208747026,-0.107264565
SRR9698226,0.055993199,-0.439959786
SRR9698229,0.097970399,-0.230583382
SRR9698232,-0.628632384,0.041853464
SRR9698233,-0.728895616,0.046734323
SRR9698234,-0.723813182,0.053729288
SRR9698242,0.20075168,0.180923936
SRR9698243,0.155497382,-0.257650841
SRR9698244,0.201423494,0.194723693
SRR9698245,0.169496356,0.280238988
SRR9698254,-0.482497719,0.014415797
SRR9698257,0.194159687,0.130329757
SRR9698259,0.089874039,-0.403397284
SRR9698263,0.102361588,-0.355135052
SRR9698265,0.211026853,0.018552308
SRR9698268,0.193481904,0.18924918
SRR9698270,0.07983442,0.489304483
SRR9698272,0.182464246,0.246258941
SRR9698273,0.115606519,-0.354297298
SRR9698274,0.171947162,0.273733544
SRR9698275,0.153232084,-0.270388288
SRR9698278,0.188717889,0.151364227
SRR25602816,-0.33889115,0.011857435
SRR25602817,-0.391348383,-0.020431343
SRR25602818,0.296632105,-0.0629964
SRR25602821,-0.331531591,-0.052811913
SRR25602822,0.164582096,0.366905401
SRR25602823,0.192834748,-0.197151893
SRR25602824,-0.378687184,-0.047510547
SRR25602825,-0.370784572,-0.026100016
SRR25602826,-0.393834646,-0.057128002
SRR25602827,0.275457588,0.167053127
SRR25602828,0.323305039,0.290411471
SRR25602829,0.263023106,-0.161531038
SRR25602830,0.345474447,-0.310878908
SRR25602831,0.042983607,0.37055232
SRR25602832,0.300784789,-0.270239696
SRR29622735,0.663153741,0.503505649
SRR29622742,-0.120587171,-0.066083374
SRR29622743,0.376792988,-0.421684558
SRR29622748,-0.235955681,0.094105434
SRR29622749,-0.169869187,0.015685573
SRR29622750,-0.179374855,-0.01013437
SRR29622751,0.012032782,-0.235745732
SRR29622756,-0.261398588,0.206232035
SRR29622759,-0.250687359,0.213497303
SRR29622763,0.165893329,-0.29937796
SRR12045517,-0.222578731,0.025462906
SRR12045518,-0.232679875,0.024910574
SRR12045519,-0.222912969,0.016094463
SRR12045520,-0.230366685,-0.016447003
SRR12045521,-0.237810701,-0.034268336
SRR12045522,-0.233079645,-0.036714223
SRR12045523,-0.224779363,0.026036228
SRR12045524,-0.216455087,0.010461081
SRR12045525,-0.223809965,0.01486185
SRR12045526,-0.234941918,0.028308473
SRR12045527,-0.234383688,0.011826252
SRR12045528,-0.238083439,-0.03731595
SRR12045529,-0.237158815,-0.031679319
SRR12045530,-0.236886582,-0.028739663
SRR12045531,-0.245578386,-0.075388668
SRR12045532,-0.235038538,-0.043082451
SRR12045533,-0.236666048,-0.025163762
SRR12045534,-0.235396472,0.017422215
SRR12045536,0.718983433,-0.064537236
SRR12045537,0.496684696,-0.006132014
SRR12045538,0.201945901,0.077174763
SRR12045539,0.676862764,-0.075202143
SRR12045540,0.453457439,0.025069899
SRR12045541,0.53789463,-0.011394912
SRR12045542,0.197590365,0.068725405
SRR12052871,0.191595542,0.085716992
SRR12052872,0.529564666,0.005196071
SRR12052873,0.174027471,0.048798505
SRR16602595,0.002608524,0.04958942
SRR16602598,-0.478829617,0.0850923
SRR16602603,-0.241606534,-0.003961642
SRR16602604,0.151962127,-0.006836583
SRR16602606,0.088489421,-0.014748728
SRR16602607,0.01257213,0.011013573
SRR16602608,0.121440561,-0.010961555
SRR16602609,0.053854285,-0.030924767
SRR16602610,0.053173664,0.079177733
SRR16602611,0.130788809,-0.082640196
SRR16602612,-0.039917116,-0.023483478
SRR16602613,0.115745125,0.045437364
SRR16602614,0.144110924,-0.012551079
SRR16602615,0.082739971,-0.058879963
SRR16602616,0.07287631,-0.182324614
SRR16602617,0.129538919,0.011660634
SRR16602618,0.151455233,-0.021026011
SRR16602619,0.065239811,-0.138672804
SRR16602620,-0.687907696,-0.302621899
SRR16602621,0.136222584,0.023125361
SRR16602622,0.130483874,0.010595742
SRR16602623,-0.34784207,-0.117987756
SRR16602624,0.129158277,0.042959564
SRR16602625,0.137774632,0.016717058
SRR16602626,0.106123834,-0.00557934
SRR16602627,0.154994447,-0.022716082
SRR16602628,0.06468888,-0.005904998
SRR16602629,0.136592367,0.019533104
SRR16602630,0.107268788,-0.012096391
SRR16602631,0.13847506,-0.004438669
SRR16602632,-0.216272219,0.05292447
SRR16602633,0.106854548,0.049199431
SRR16602634,0.047586935,-0.075217605
SRR16602635,-0.098227701,0.065828564
SRR16602636,-0.247229072,-0.387870431
SRR16602637,0.137271169,-0.01499555
SRR16602638,0.108264134,0.051711876
SRR16602639,-0.674609941,0.1420713
SRR16602642,-0.736650109,-0.045027946
SRR16602645,-0.515919872,0.006316021
SRR16602646,0.080333405,0.113245133
SRR16602648,-0.547188913,0.110830194
SRR16602650,0.127018383,0.032367862
